x,y,objectid,mill_name,latitude,longitude,rspo_model,cert,id,prnt_comp,country,state,sub_state,alt_name,address,globalid,Group_Name
-4.53346,103.057,4202,BENGKULU SAWIT LESTARI,-4.53346,103.057,unspecified,Not RSPO Certified,PO1000005206,BENGKULU SAWIT LESTARI,Indonesia,Bengkulu,Bengkulu Selatan,unspecified,1-Fully Verified,{3F047CBE-421D-474C-9F32-3B0FCD73086B},UNKNOWN
4.036,116.927,4203,KARANG JUANG HIJAU LESTARI,4.036,116.927,unspecified,Not RSPO Certified,PO1000005208,KARANG JUANG HIJAU LESTARI,Indonesia,Kalimantan Timur,Nunukan,unspecified,1-Fully Verified,{A51CFCF8-7B30-4764-84F4-AC647CA40CD0},FANGIONO AGRO PLANTATION (FAP AGRI)
-2.1839,112.03427,4204,CIPTATANI KUMAI SEJAHTERA,-2.1839,112.03427,unspecified,Not RSPO Certified,PO1000005210,CIPTATANI KUMAI SEJAHTERA,Indonesia,Kalimantan Tengah,Seruyan,unspecified,2-High Confidence,{2E540D57-135B-4033-9FE4-8F7B00FB9A8F},MEDCO AGRO
3.301,99.276,4205,TANJUNG KASAU,3.301,99.276,unspecified,Not RSPO Certified,PO1000005212,PERKEBUNAN SUMATERA UTARA,Indonesia,Sumatera Utara,Batu Bara,unspecified,1-Fully Verified,{AA33EB42-099A-4FCA-A5FC-D63198C2D298},UNKNOWN
1.03628,104.59608,4206,TIRTA MADU,1.03628,104.59608,unspecified,Not RSPO Certified,PO1000005218,TIRTA MADU,Indonesia,Kepulauan Riau,Bintan,unspecified,1-Fully Verified,{B288D0DC-1E3D-405D-9613-6217FB5F17AA},CILIANDRY ANKY ABADI
4.11418,117.04054,4207,TIRTAMADU SAWIT JAYA,4.11418,117.04054,unspecified,Not RSPO Certified,PO1000005219,TIRTAMADU SAWIT JAYA,Indonesia,Kalimantan Timur,Nunukan,unspecified,1-Fully Verified,{1773E911-3F7B-4D4F-90AF-7F88116C43CF},FANGIONO AGRO PLANTATION (FAP AGRI)
-6.646,140.278,4208,MITRA INDO CEMERLANG,-6.646,140.278,unspecified,Not RSPO Certified,PO1000005221,TUNAS SAWA ERMA,Indonesia,Papua,Boven Digoel,unspecified,1-Fully Verified,{879C63A0-11C7-425C-A174-351AF19032A1},KORINDO
-1.85017,111.46939,4209,FIRST LAMANDAU TIMBER INTERNATIONAL,-1.85017,111.46939,unspecified,Not RSPO Certified,PO1000005222,FIRST LAMANDAU TIMBER INTERNATIONAL,Indonesia,Kalimantan Tengah,Lamandau,unspecified,3-Low Confidence,{08EE4EC6-CF29-444F-8021-8E68F548ED19},TRIPUTRA AGRO PERSADA
5.29469,-3.05334,4210,PALMCI EHANIA,5.29469,-3.05334,unspecified,Not RSPO Certified,PO1000005223,PALMCI,Côte d'Ivoire,Comoé,Sud Comoé,unspecified,1-Fully Verified,{462AE396-C1A9-4E5E-8CBE-35B6FDDA982E},SIFCA
4.5656,-7.5126,4211,PALMCI BLIDOUBA,4.5656,-7.5126,unspecified,Not RSPO Certified,PO1000005226,PALMCI,Côte d'Ivoire,Bas-Sassandra,San-Pédro,unspecified,1-Fully Verified,{82125780-84A7-45E1-8E36-8B12D35DB214},SIFCA
1.11605,110.8245,4212,MASRANTI,1.11605,110.8245,unspecified,Not RSPO Certified,PO1000005246,MASRANTI PLANTATION SDN BHD,Malaysia,Sarawak,Serian,unspecified,2-High Confidence,{BC869976-231E-450A-B9B7-D0317E0F0AB0},HARN LEN CORPORATION BHD
2.01801,103.94858,4213,PASIR PANJANG,2.01801,103.94858,"RSPO Certified, IP",RSPO Certified,PO1000005256,MAHAMURNI PLANTATIONS SDN BHD,Malaysia,Johor,Kota Tinggi,unspecified,1-Fully Verified,{6E2A8FA4-4D62-4A17-B5B2-FCADF28AB67B},KULIM (MALAYSIA) BERHAD
1.06036,101.23942,4214,MURINI SAM-SAM KANDIS,1.06036,101.23942,"RSPO Certified, MB",RSPO Certified,PO1000005281,MURINI SAMSAM,Indonesia,Riau,Bengkalis,unspecified,1-Fully Verified,{97D37066-CA10-448A-8743-3A5B50B8444B},WILMAR
-1.56778,112.72111,4215,BUKIT MAKMUR,-1.56778,112.72111,unspecified,Not RSPO Certified,PO1000005302,KARYA MAKMUR BAHAGIA,Indonesia,Kalimantan Tengah,Kotawaringin Timur,unspecified,1-Fully Verified,{FD0F4065-C714-4DBA-9DF1-55463A15B346},BUMITAMA GUNAJAYA AGRO (BGA)
10.959611,99.405361,4216,CPP COMPANY LIMITED,10.959611,99.405361,"RSPO Certified, MB",RSPO Certified,PO1000005328,CHUMPORN PALM OIL INDUSTRY PUBLIC COMPANY LTD,Thailand,Prachuap Khiri Khan,Bang Saphan Noi,unspecified,1-Fully Verified,{BE0D492F-FE87-4579-A2BA-70A9B03D067E},UNKNOWN
8.6137,98.99985,4217,THAITALLOW AND OIL CO.LTD (SITE 2),8.6137,98.99985,"RSPO Certified, MB",RSPO Certified,PO1000005375,THAITALLOW AND OIL CO.LTD,Thailand,Surat Thani,Prasaeng,unspecified,1-Fully Verified,{BA4621C8-0ACE-452B-8238-E2C76A48D2DA},UNKNOWN
4.92806,-1.89639,4218,NGL FACTORY,4.92806,-1.89639,"RSPO Certified, MB",RSPO Certified,PO1000005484,NORPALM GHANA LIMITED,Ghana,Western,Mpohor Wassa East,unspecified,1-Fully Verified,{AB3D321D-4B9B-4529-8668-F9D57449CD3A},NORPALM GHANA LIMITED
5.42263,118.27315,4219,GENTING TANJUNG,5.42263,118.27315,"RSPO Certified, MB",RSPO Certified,PO1000005521,GENTING SDC SDN BHD,Malaysia,Sabah,Kinabatangan,unspecified,1-Fully Verified,{C9F6A681-60ED-44AB-B1A5-67B724430DAD},GENTING PLANTATIONS
15.30738,-89.61716,4220,PANACTE,15.30738,-89.61716,unspecified,Not RSPO Certified,PO1000005560,NATURACEITES S.A.,Guatemala,Izabal,El Estor,unspecified,1-Fully Verified,{2B2A6700-F511-4800-88C1-0F58763DD1AC},NATURACEITES S.A.
-3.7076,105.09709,4221,SELAPAN JAYA,-3.7076,105.09709,"RSPO Certified, MB",RSPO Certified,PO1000005580,SELAPAN JAYA,Indonesia,Sumatera Selatan,Ogan Komering Ilir,unspecified,1-Fully Verified,{71CCB8D8-CDF7-4909-89EF-687ED6A2D442},SAMPOERNA AGRO
17.59646,103.86072,4222,ISAN PALM INDUSTRY DEVELOPMENT COMPANY LIMITED,17.59646,103.86072,unspecified,Not RSPO Certified,PO1000005626,ISAN PALM INDUSTRY DEVELOPMENT COMPANY LIMITED,Thailand,Sakon Nakhon,Wanon Niwat,unspecified,1-Fully Verified,{944084BC-FDE4-4504-BD53-891E4AECBF53},UNKNOWN
5.31942,118.04272,4223,LAHAD DATU,5.31942,118.04272,"RSPO Certified, MB",RSPO Certified,PO1000005713,TSH PLANTATION MANAGEMENT SDN BHD,Malaysia,Sabah,Kinabatangan,unspecified,1-Fully Verified,{49278359-3480-4383-9A96-878020C5CA0E},TSH RESOURCES
6.13914,5.714,4224,PRESCO PLC,6.13914,5.714,unspecified,Not RSPO Certified,PO1000005719,PRESCO PLC,Nigeria,Edo,Ikpoba-Okha,unspecified,1-Fully Verified,{0182D0FB-ACA9-4990-94C5-47422711B32E},SIAT
1.24313,118.33864,4225,JABON,1.24313,118.33864,"RSPO Certified, MB",RSPO Certified,PO1000005793,JABONTARA EKA KARSA,Indonesia,Kalimantan Timur,Berau,unspecified,1-Fully Verified,{E7CE7031-44B3-4AC6-A857-8E29A276832F},KUALA LUMPUR KEPONG (KLK)
3.75972,98.39306,4226,STABAT,3.75972,98.39306,"RSPO Certified, MB",RSPO Certified,PO1000005803,LANGKAT NUSANTARA KEPONG,Indonesia,Sumatera Utara,Langkat,unspecified,1-Fully Verified,{D9C530FB-DE56-4682-9441-869CB1D8AB1C},KUALA LUMPUR KEPONG (KLK)
3.11167,99.32944,4227,DOLOK SINUMBAH,3.11167,99.32944,"RSPO Certified, MB",RSPO Certified,PO1000005868,PERKEBUNAN NUSANTARA IV,Indonesia,Sumatera Utara,Simalungun,unspecified,1-Fully Verified,{F25C9E03-D57B-41BD-B967-4DC1BE36AC09},PTPN III
-0.12579,-79.44486,4228,ORGANIC SUPPLY S.A.,-0.12579,-79.44486,unspecified,Not RSPO Certified,PO1000006106,ORGANIC SUPPLY S.A.,Ecuador,Santo Domingo de los Tsachilas,Santo Domingo,unspecified,2-High Confidence,{9ED88B55-C67A-47BD-BB21-2110BB12E00F},UNKNOWN
14.63667,-92.14842,4229,OLMECA 3,14.63667,-92.14842,unspecified,Not RSPO Certified,PO1000006136,OLMECA,Guatemala,San Marcos,Ayutla,unspecified,1-Fully Verified,{83BB4AAD-ABEB-4232-85F1-2C2E01297A70},GRUPO HAME
14.55521,-92.006,4230,EXTRACTORA AGROACEITE,14.55521,-92.006,"RSPO Certified, IP",RSPO Certified,PO1000006137,AGROACEITE SA,Guatemala,Quezaltenango,Coatepeque,unspecified,1-Fully Verified,{D3E73ADE-2322-4912-B63B-7AD068448910},AGROAMERICA
14.21864,-91.39847,4231,SANTA ROSA I,14.21864,-91.39847,unspecified,Not RSPO Certified,PO1000006138,SANTA ROSA S.A.,Guatemala,Escuintla,Tiquisate,unspecified,1-Fully Verified,{183AB4E1-3408-4C49-8EB4-2148B4323D1A},GRUPO HAME
0.92772,102.02125,4232,BUNGA RAYA,0.92772,102.02125,unspecified,Not RSPO Certified,PO1000006144,TEGUH KARSA WANALESTARI,Indonesia,Riau,Siak,unspecified,1-Fully Verified,{CBDF8740-5252-40F6-B4C1-C85CD7E1AE5A},UNKNOWN
0.78611,117.99839,4233,INDONESIA PLANTATION SYNERGY,0.78611,117.99839,unspecified,Not RSPO Certified,PO1000006145,INDONESIA PLANTATION SYNERGY,Indonesia,Kalimantan Timur,Kutai Timur,unspecified,1-Fully Verified,{D59D3E70-40FE-4FAB-BDA7-43DE51986529},IJM PLANTATIONS BERHAD
0.78381,100.61164,4234,SEI INTAN,0.78381,100.61164,"RSPO Certified, MB",RSPO Certified,PO1000006147,PERKEBUNAN NUSANTARA V,Indonesia,Riau,Rokan Hulu,unspecified,1-Fully Verified,{BC9E52E0-2C0F-425E-82EB-4D83E25BF28E},PTPN III
0.75182,117.40517,4235,TEPIAN LANGSAT,0.75182,117.40517,unspecified,Not RSPO Certified,PO1000006150,BIMA PALMA NUGRAHA,Indonesia,Kalimantan Timur,Kutai Timur,unspecified,1-Fully Verified,{A8092F00-89C1-4E0E-A935-60E8863141C5},BIMA PALMA
0.65886,100.89669,4236,SUKARAMAI,0.65886,100.89669,unspecified,Not RSPO Certified,PO1000006152,RIAU KAMPAR SAHABAT SEJATI,Indonesia,Riau,Kampar,unspecified,1-Fully Verified,{3B0B3EDE-5FE8-4FB9-BDAE-DD508076D449},UNKNOWN
0.64856,101.48506,4237,PERSADA NUSA NABATI INDONESIA,0.64856,101.48506,unspecified,Not RSPO Certified,PO1000006153,PERSADA NUSA NABATI INDONESIA,Indonesia,Riau,Pekanbaru,unspecified,1-Fully Verified,{15031CA8-1ECE-4E4C-83D5-26BB31057A22},UNKNOWN
0.41975,116.49,4238,SAWIT SUKSES SEJAHTERA,0.41975,116.49,unspecified,Not RSPO Certified,PO1000006156,SAWIT SUKSES SEJAHTERA,Indonesia,Kalimantan Timur,Kutai Timur,unspecified,1-Fully Verified,{1A8447A1-BA95-4629-B61E-03EF2FEDF8BD},EAGLE HIGH PLANTATIONS
5.48213,102.21967,4239,LEPAN KABU KKS,5.48213,102.21967,unspecified,Not RSPO Certified,PO1000006158,BOUSTEAD PLANTATIONS BHD,Malaysia,Kelantan,Kuala Krai,unspecified,1-Fully Verified,{1B94AF72-2CD9-41B5-AC31-90D39015170F},BOUSTEAD PLANTATIONS BERHAD
0.32605,101.35253,4240,SUNGAI PAGAR,0.32605,101.35253,unspecified,Not RSPO Certified,PO1000006159,PERKEBUNAN NUSANTARA V,Indonesia,Riau,Kampar,unspecified,1-Fully Verified,{A4937ABF-4385-4C4B-99CA-E619246F8F9C},PTPN III
0.30609,99.4476,4241,USAHA SAWIT MANDIRI,0.30609,99.4476,unspecified,Not RSPO Certified,PO1000006161,USAHA SAWIT MANDIRI,Indonesia,Sumatera Barat,Pasaman Barat,unspecified,1-Fully Verified,{442C9C22-7D55-4205-98BB-066E626056F7},SUPERVENTURE
4.94126,-1.85948,4242,B-BOVID,4.94126,-1.85948,unspecified,Not RSPO Certified,PO1000006165,B-BOVID GHANA,Ghana,Western,Mpohor Wassa East,unspecified,1-Fully Verified,{AD785511-0F67-41C1-8899-0402479B577A},B-BOVID GHANA
4.86965,118.09064,4243,WARIS SELESA,4.86965,118.09064,unspecified,Not RSPO Certified,PO1000006167,WARIS SELESA SDN BHD,Malaysia,Sabah,Kunak,unspecified,1-Fully Verified,{1689284B-CC60-466C-94D1-14324DF2734C},DITALI SDN BHD
4.8365,102.00442,4244,GUA MUSANG,4.8365,102.00442,unspecified,Not RSPO Certified,PO1000006169,CHIN TECK PLANTATIONS BERHAD,Malaysia,Kelantan,Gua Musang,unspecified,1-Fully Verified,{ED472D32-C77D-4FD9-AB91-7D4524FB1A65},CHIN TECK PLANTATIONS BERHAD
-0.09765,101.29788,4245,TANJUNG PAUH,-0.09765,101.29788,unspecified,Not RSPO Certified,PO1000006173,INTI INDOSAWIT SUBUR,Indonesia,Riau,Kuantan Singingi,unspecified,3-Low Confidence,{9B212960-E436-40CF-9FD4-1CD26F2CCE25},ROYAL GOLDEN EAGLE
-0.41125,102.3595,4246,PERSADA AGRO SAWITA,-0.41125,102.3595,unspecified,Not RSPO Certified,PO1000006176,PERSADA AGRO SAWITA,Indonesia,Riau,Indragiri Hulu,unspecified,1-Fully Verified,{852BECE1-6F47-4F28-94C6-AF8874F3DFEA},UNKNOWN
4.29293,102.07661,4247,KECHAU A,4.29293,102.07661,unspecified,Not RSPO Certified,PO1000006177,FGV PALM INDUSTRIES SDN BHD,Malaysia,Pahang,Lipis,unspecified,1-Fully Verified,{8B87CE45-099C-40E0-BA14-9710C8BB7B88},FGV HOLDINGS BERHAD
4.2697,-72.98118,4248,ALIANZA DEL HUMEA S.A.S.,4.2697,-72.98118,unspecified,Not RSPO Certified,PO1000006178,ALIANZA DEL HUMEA S.A.S.,Colombia,Meta,Cabuyaro,unspecified,1-Fully Verified,{322E0CA2-201C-4BDD-BFBA-BB9CEC2B9AA9},INPARME S.A.
4.0219,114.2876,4249,TINBARAP,4.0219,114.2876,unspecified,Not RSPO Certified,PO1000006180,SARAWAK OIL PALMS BERHAD,Malaysia,Sarawak,Marudi,unspecified,1-Fully Verified,{5FCAEAE1-90B2-4712-A30C-B636B7DB6F0B},SARAWAK OIL PALMS BERHAD
-0.46315,102.46722,4250,TALANG JERINJING PALM,-0.46315,102.46722,unspecified,Not RSPO Certified,PO1000006181,TALANG JERINJING SAWIT,Indonesia,Riau,Indragiri Hulu,unspecified,1-Fully Verified,{7C2314E1-099D-417E-83DF-4A685CAD7F9F},UNKNOWN
4.01308,98.14952,4251,KARIMUN AROMATICS,4.01308,98.14952,unspecified,Not RSPO Certified,PO1000006182,KARIMUN AROMATICS,Indonesia,Sumatera Utara,Langkat,Karimun Aromatics,1-Fully Verified,{F9668CDD-C316-4BE5-BB2E-CE5514E1884B},UNKNOWN
-0.662,102.345,4252,SUMATERA MAKMUR LESTARI,-0.662,102.345,unspecified,Not RSPO Certified,PO1000006184,SUMATERA MAKMUR LESTARI,Indonesia,Riau,Indragiri Hulu,unspecified,1-Fully Verified,{5F05EDEE-754F-47AD-BB3F-2E44A36169D3},INCASI RAYA (GUNAS)
-0.90378,101.39814,4253,SIJUNJUNG,-0.90378,101.39814,unspecified,Not RSPO Certified,PO1000006186,KEMILAU PERMATA SAWIT,Indonesia,Sumatera Barat,Sijunjung,unspecified,1-Fully Verified,{595A731F-EB8F-4268-A08A-AB6DA162DC6D},SUPERVENTURE
-1.01482,116.68954,4254,BUMI JAYA,-1.01482,116.68954,unspecified,Not RSPO Certified,PO1000006188,AGRO INDOMAS,Indonesia,Kalimantan Timur,Penajam Paser Utara,unspecified,1-Fully Verified,{86D87B17-064E-4A35-A230-CF7D27C2070F},GOODHOPE
3.9865,101.79249,4255,TIAN SIANG PAHANG,3.9865,101.79249,unspecified,Not RSPO Certified,PO1000006189,TIAN SIANG OILL MILL (PAHANG) SDN BHD,Malaysia,Pahang,Raub,unspecified,1-Fully Verified,{E863A637-D252-470C-8ABC-2B4C249F06E5},TIAN SIANG HOLDINGS SDN BHD
3.95556,101.199,4256,ANSON OIL INDUSTRIES,3.95556,101.199,unspecified,Not RSPO Certified,PO1000006192,ANSON OIL INDUSTRIES SDN BHD,Malaysia,Perak,Hilir Perak,unspecified,1-Fully Verified,{FDE81489-EE3A-46E1-8663-A7502F6D5428},MHC PLANTATIONS BHD
3.72928,102.88877,4257,KEMA DEVELOPMENT,3.72928,102.88877,unspecified,Not RSPO Certified,PO1000006194,KEMA DEVELOPMENT SDN BHD,Malaysia,Pahang,Kuantan,unspecified,1-Fully Verified,{0091296F-C66C-489B-84E6-83BE65A689ED},KEMA DEVELOPMENT SDN BHD
-1.19072,-48.12167,4258,DENDE DO PARA SA DENPASA,-1.19072,-48.12167,unspecified,Not RSPO Certified,PO1000006195,DENDE DO PARA S A DENPASA,Brazil,Pará,Santo Antônio do Tauá,unspecified,1-Fully Verified,{86A5E7CF-4E4E-4B9A-AA92-884380084153},UNKNOWN
-1.3812,116.47466,4259,SUKSES TANI SUBUR,-1.3812,116.47466,unspecified,Not RSPO Certified,PO1000006198,SUKSES TANI NUSASUBUR,Indonesia,Kalimantan Timur,Penajam Paser Utara,unspecified,1-Fully Verified,{98FD96C6-A0A3-45CD-8134-3AA3AFECDF61},ASTRA AGRO LESTARI
3.60373,102.91767,4260,SRI SENGGORA,3.60373,102.91767,unspecified,Not RSPO Certified,PO1000006199,SRI SENGGORA KILANG KELAPA SAWIT SDN BHD,Malaysia,Pahang,Pekan,unspecified,1-Fully Verified,{CF375536-5B95-402E-9053-42D2497E402A},SERN LEE ENTERPRISE SDN BHD
-1.39361,-47.26222,4261,MEJER AGROFLORESTAL,-1.39361,-47.26222,unspecified,Not RSPO Certified,PO1000006200,BONITO - PA,Brazil,Pará,Bonito,unspecified,1-Fully Verified,{DBE1C029-3B9E-46C8-BEC1-94800513565F},UNKNOWN
3.49732,98.22469,4262,LANGKAT SAWITHIJAU PRATAMA,3.49732,98.22469,unspecified,Not RSPO Certified,PO1000006202,LANGKAT SAWITHIJAU PRATAMA,Indonesia,Sumatera Utara,Langkat,unspecified,1-Fully Verified,{4CDDDC33-242A-4B1B-93E5-51C71BF7AC41},UNKNOWN
3.46923,102.31371,4263,SEMANTAN,3.46923,102.31371,unspecified,Not RSPO Certified,PO1000006204,KILANG MINYAK KELAPA SAWIT SEMANTAN SDN BHD,Malaysia,Pahang,Temerloh,Bukit Senorang,1-Fully Verified,{BD34B32B-6BDD-44E7-B9C7-56704CAFF3D3},NG CHIN SIU & SONS GROUP
-1.48406,116.31728,4264,SEKIET KALTIM,-1.48406,116.31728,unspecified,Not RSPO Certified,PO1000006205,SAHABAT SAWIT SEJAHTERA,Indonesia,Kalimantan Timur,Paser,unspecified,2-High Confidence,{95E29015-2579-4E64-AE58-4810468C785A},UNKNOWN
3.44009,102.48987,4265,CHARUK PUTTING,3.44009,102.48987,unspecified,Not RSPO Certified,PO1000006206,KILANG SAWIT C.P. SDN BHD,Malaysia,Pahang,Temerloh,unspecified,1-Fully Verified,{D3B65F77-EA09-4633-8A73-C715C0575D16},BELL GROUP
-1.74247,102.05447,4266,CITRA SAWIT HARUM,-1.74247,102.05447,unspecified,Not RSPO Certified,PO1000006208,CITRA SAWIT HARUM,Indonesia,Jambi,Bungo,unspecified,2-High Confidence,{DC5FC4D9-3480-4D43-AD73-64FCAB6410B4},HARUM AGRO
-1.75272,116.12089,4267,HARAPAN SAWIT SEJAHTERA,-1.75272,116.12089,unspecified,Not RSPO Certified,PO1000006210,HARAPAN SAWIT SEJAHTERA,Indonesia,Kalimantan Timur,Paser,unspecified,1-Fully Verified,{F73FF6CF-9C84-4829-B799-37B0BDD7ACD5},UNKNOWN
3.18175,102.4589,4268,PUJAAN MAKMUR,3.18175,102.4589,unspecified,Not RSPO Certified,PO1000006211,PUJAAN MAKMUR OIL MILL SDN BHD,Malaysia,Pahang,Bera,unspecified,1-Fully Verified,{18B99017-CA8F-49FC-94C2-7D691619BBA5},TIAN SIANG HOLDINGS SDN BHD
-1.80506,103.43058,4269,SURYA UTAMA AGROLESTARI,-1.80506,103.43058,unspecified,Not RSPO Certified,PO1000006212,SURYA UTAMA AGROLESTARI,Indonesia,Jambi,Muaro Jambi,unspecified,2-High Confidence,{5D938FA4-3918-4C2D-BEDC-26A903418911},UNKNOWN
3.13941,101.38792,4270,GOLCONDA,3.13941,101.38792,unspecified,Not RSPO Certified,PO1000006213,SOUTHERN REALTY (MALAYA) SDN BHD,Malaysia,Selangor,Klang,unspecified,1-Fully Verified,{EEC12AB8-6E1B-4233-840D-1D7D462EDED9},SOUTHERN GROUP
-1.98867,-48.6066,4271,MARBORGES,-1.98867,-48.6066,unspecified,Not RSPO Certified,PO1000006217,MARBORGES AGROINDUSTRIA SA,Brazil,Pará,Moju,unspecified,2-High Confidence,{A39828A4-80F4-40B0-A384-72B4DAE39F75},UNKNOWN
-2.04889,-48.27853,4272,BIOPALMA DA AMAZÔNIA S/A MILL 02,-2.04889,-48.27853,unspecified,Not RSPO Certified,PO1000006218,BIOPALMA DA AMAZÔNIA S.A. REFLORESTAMENTO INDÚSTRIA E COMÉRCIO,Brazil,Pará,Acará,unspecified,2-High Confidence,{F7FAA89F-2EB5-4CA7-8AC8-4991F8B57B30},VALE S.A.
-2.20169,101.08739,4273,TAPAN,-2.20169,101.08739,unspecified,Not RSPO Certified,PO1000006222,KEMILAU PERMATA SAWIT,Indonesia,Sumatera Barat,Pesisir Selatan,unspecified,1-Fully Verified,{3576B529-114F-4351-BA33-1B0ECCB05B99},SUPERVENTURE
2.85984,101.4744,4274,ENG HONG,2.85984,101.4744,unspecified,Not RSPO Certified,PO1000006223,ENG HONG PALM OIL MILL SDN BHD,Malaysia,Selangor,Kuala Langat,unspecified,1-Fully Verified,{0E3DC2BE-8124-49B0-A274-EDE58D7DA814},ENG HONG PALM OIL MILL SDN BHD
-2.23261,-48.86022,4275,BIOPALMA DA AMAZÔNIA S/A MILL 01,-2.23261,-48.86022,unspecified,Not RSPO Certified,PO1000006224,BIOPALMA DA AMAZÔNIA S.A. REFLORESTAMENTO INDÚSTRIA E COMÉRCIO,Brazil,Pará,Moju,unspecified,2-High Confidence,{1714009F-CC3F-4D2F-8703-ACD24F3A3753},VALE S.A.
-2.261,104.31269,4276,KARANG AGUNG,-2.261,104.31269,unspecified,Not RSPO Certified,PO1000006225,BANYU KAHURIPAN INDONESIA,Indonesia,Sumatera Selatan,Musi Banyuasin,unspecified,1-Fully Verified,{081702C0-D304-4736-A416-DB805F38AB32},MAKIN
-2.26694,116.015,4277,SARASWANTI SAWIT MAKMUR,-2.26694,116.015,unspecified,Not RSPO Certified,PO1000006226,SARASWANTI SAWIT MAKMUR,Indonesia,Kalimantan Timur,Paser,unspecified,2-High Confidence,{A6941B35-0E84-442A-B1C6-9017FC65B986},SARASWANTI
-2.2995,111.97371,4278,BANGUN JAYA ALAM PERMAI PKS 1,-2.2995,111.97371,unspecified,Not RSPO Certified,PO1000006227,BANGUN JAYA ALAM PERMAI,Indonesia,Kalimantan Tengah,Kotawaringin Barat,unspecified,1-Fully Verified,{FF940A66-11F7-4E71-A9D0-64793DAA0AF3},BEST INDUSTRY
-2.62694,116.15807,4279,SAFIR,-2.62694,116.15807,unspecified,Not RSPO Certified,PO1000006230,PESONALINTAS SURASEJATI,Indonesia,Kalimantan Selatan,Kota Baru,unspecified,1-Fully Verified,{D5D73880-8F38-41BB-8B13-C2BC6C9FBAC3},EAGLE HIGH PLANTATIONS
-2.79548,104.73595,4280,SUTOPO LESTARI JAYA,-2.79548,104.73595,unspecified,Not RSPO Certified,PO1000006231,SUTOPO LESTARI JAYA,Indonesia,Sumatera Selatan,Banyu Asin,unspecified,1-Fully Verified,{9DAC7CB6-4D20-4FFE-BA80-E6EC02A30FEA},UNKNOWN
-2.8025,104.89694,4281,TRANSPACIFIC AGRO INDUSTRY,-2.8025,104.89694,unspecified,Not RSPO Certified,PO1000006232,TRANSPACIFIC AGRO INDUSTRY,Indonesia,Sumatera Selatan,Banyu Asin,unspecified,2-High Confidence,{CDDC9C64-70B7-440B-8903-CDF36E0F8E6C},PROVIDENT AGRO
2.77809,102.962,4282,LIAN HUP,2.77809,102.962,unspecified,Not RSPO Certified,PO1000006234,HARN LEN CORPORATION BHD,Malaysia,Pahang,Rompin,unspecified,1-Fully Verified,{63511C79-6365-4B35-9E3C-04B540DC8B31},HARN LEN CORPORATION BHD
-2.96164,114.98717,4283,HASNUR CITRA TERPADU,-2.96164,114.98717,unspecified,Not RSPO Certified,PO1000006236,HASNUR CITRA TERPADU,Indonesia,Kalimantan Selatan,Tapin,unspecified,1-Fully Verified,{16281A40-2B1F-46DA-8191-30992AABB05C},HASNUR
-2.96878,104.12181,4284,UNIT TALANG SAWIT,-2.96878,104.12181,unspecified,Not RSPO Certified,PO1000006237,PERKEBUNAN NUSANTARA VII,Indonesia,Sumatera Selatan,Musi Banyuasin,unspecified,1-Fully Verified,{75297884-00FD-4A79-9ED5-D2DD8486B81E},PTPN III
-3.48742,104.03591,4285,SUNGAI NIRU,-3.48742,104.03591,unspecified,Not RSPO Certified,PO1000006239,PERKEBUNAN NUSANTARA VII,Indonesia,Sumatera Selatan,Muara Enim,unspecified,1-Fully Verified,{4F846049-1AE4-4A9C-8E9F-7C792CA3B7FF},PTPN III
-3.54847,103.84418,4286,SUNGAI LENGI,-3.54847,103.84418,unspecified,Not RSPO Certified,PO1000006240,PERKEBUNAN NUSANTARA VII,Indonesia,Sumatera Selatan,Muara Enim,unspecified,1-Fully Verified,{0D4CF245-19F1-4C5B-A5C1-9B5870C1E5A5},PTPN III
2.58264,101.99794,4287,ULU KANCHONG,2.58264,101.99794,unspecified,Not RSPO Certified,PO1000006241,GAN TENG SIEW REALTY SDN BHD,Malaysia,Negeri Sembilan,Seremban,unspecified,1-Fully Verified,{B6F1AF8A-FB9F-45AE-BD1A-3FCE87201BA6},GAN TENG SIEW REALTY SDN BHD
2.37764,101.98532,4288,BELL SRI LINGGA,2.37764,101.98532,unspecified,Not RSPO Certified,PO1000006242,BELL SRI LINGGA SDN BHD,Malaysia,Melaka,Alor Gajah,unspecified,1-Fully Verified,{0C6CDAA2-1C0A-4EE8-B92A-CF5D4B9A8B5D},BELL GROUP
-3.81044,115.17294,4289,KINTAP,-3.81044,115.17294,unspecified,Not RSPO Certified,PO1000006244,POLA KAHURIPAN INTI SAWIT,Indonesia,Kalimantan Selatan,Tanah Laut,unspecified,1-Fully Verified,{97F8696D-BB82-4CA3-946C-3BF198F2732A},MAKIN
-3.89853,115.20507,4290,KINTAP JAYA WATTINDO,-3.89853,115.20507,unspecified,Not RSPO Certified,PO1000006246,KINTAP JAYA WATTINDO,Indonesia,Kalimantan Selatan,Tanah Laut,unspecified,2-High Confidence,{D4207388-A9BE-43E1-81E2-A22FA771CB3D},J.A. WATTIE (JAWA)
2.56751,99.57845,4291,AEK NOPAN,2.56751,99.57845,unspecified,Not RSPO Certified,PO1000006247,KENCANA INTI PERKASA,Indonesia,Sumatera Utara,Labuhanbatu Utara,unspecified,1-Fully Verified,{1765B5EF-713E-4952-999D-A3EC3F4A64C9},UNKNOWN
